time,Occupancy[3rdFlrSZ],Occupancy[3rdMT],Occupancy[2ndFlrNZ],Occupancy[2ndFlrSZ],Occupancy[2ndFlrMT1],Occupancy[2ndFlrMT2],Occupancy[1stFlrNZ],Occupancy[1stFlrSZ1],Occupancy[1stFlrSZ2],Occupancy[1stFlrMT1],Occupancy[1stFlrMT2],Occupancy[GndFlrKT],Occupancy[GndFlrMT1],Occupancy[GndFlrMT2]
8197200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8222400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233200,1,0,1,1,0,0,1,1,1,0,0,5,4,2
8236800,2,0,2,2,0,0,2,2,2,0,0,7,5,2
8240400,7,1,7,7,1,1,7,7,7,1,1,8,7,3
8244000,14,2,14,14,2,2,14,14,14,2,2,9,18,8
8247600,15,2,15,15,2,2,15,15,15,2,2,6,18,12
8251200,13,2,13,13,2,2,13,13,13,2,2,6,15,10
8254800,11,1,11,11,1,1,11,11,11,1,1,20,10,5
8258400,8,2,8,8,2,2,8,8,8,2,2,7,6,5
8262000,10,2,10,10,2,2,10,10,10,2,2,0,8,5
8265600,12,2,12,12,2,2,12,12,12,2,2,0,6,2
8269200,13,1,13,13,1,1,13,13,13,1,1,0,4,1
8272800,10,0,10,10,0,0,10,10,10,0,0,0,2,1
8276400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8283600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8312400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8316000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8319600,0,0,0,0,0,0,0,0,0,0,0,3,3,1
8323200,1,0,1,1,0,0,1,1,1,0,0,6,4,2
8326800,5,1,5,5,1,1,5,5,5,1,1,6,15,2
8330400,14,1,14,14,1,1,14,14,14,1,1,7,26,3
8334000,14,2,14,14,2,2,14,14,14,2,2,5,20,3
8337600,17,2,17,17,2,2,17,17,17,2,2,5,14,5
8341200,17,2,17,17,2,2,17,17,17,2,2,17,9,11
8344800,16,1,16,16,1,1,16,16,16,1,1,9,5,6
8348400,14,1,14,14,1,1,14,14,14,1,1,0,6,1
8352000,16,1,16,16,1,1,16,16,16,1,1,0,4,1
8355600,16,1,16,16,1,1,16,16,16,1,1,1,3,1
8359200,13,1,13,13,1,1,13,13,13,1,1,2,2,1
8362800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8366400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8377200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406000,0,0,0,0,0,0,0,0,0,0,0,3,3,1
8409600,1,0,1,1,0,0,1,1,1,0,0,5,3,2
8413200,4,1,4,4,1,1,4,4,4,1,1,5,4,2
8416800,13,1,13,13,1,1,13,13,13,1,1,6,4,3
8420400,16,1,16,16,1,1,16,16,16,1,1,4,5,3
8424000,15,1,15,15,1,1,15,15,15,1,1,6,5,2
8427600,13,1,13,13,1,1,13,13,13,1,1,17,5,1
8431200,9,0,9,9,0,0,9,9,9,0,0,8,4,1
8434800,10,1,10,10,1,1,10,10,10,1,1,0,2,1
8438400,13,1,13,13,1,1,13,13,13,1,1,0,0,0
8442000,12,1,12,12,1,1,12,12,12,1,1,1,0,0
8445600,9,1,9,9,1,1,9,9,9,1,1,3,1,2
8449200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8452800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8463600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8467200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8485200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8488800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492400,0,0,0,0,0,0,0,0,0,0,0,3,3,1
8496000,1,0,1,1,0,0,1,1,1,0,0,5,4,1
8499600,3,0,3,3,0,0,3,3,3,0,0,5,14,2
8503200,11,1,11,11,1,1,11,11,11,1,1,6,23,2
8506800,14,2,14,14,2,2,14,14,14,2,2,3,11,3
8510400,13,2,13,13,2,2,13,13,13,2,2,4,5,2
8514000,11,1,11,11,1,1,11,11,11,1,1,15,4,1
8517600,8,0,8,8,0,0,8,8,8,0,0,8,3,1
8521200,11,1,11,11,1,1,11,11,11,1,1,0,4,1
8524800,11,1,11,11,1,1,11,11,11,1,1,0,3,0
8528400,11,0,11,11,0,0,11,11,11,0,0,0,3,0
8532000,10,0,10,10,0,0,10,10,10,0,0,3,3,0
8535600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8542800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8546400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8557200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8571600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8575200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8582400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8589600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8607600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8611200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8625600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8629200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8632800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8643600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8647200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8650800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8654400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8661600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8690400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8704800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751600,1,0,1,1,0,0,1,1,1,0,0,7,6,3
8755200,1,1,1,1,1,1,1,1,1,1,1,9,7,3
8758800,5,1,5,5,1,1,5,5,5,1,1,9,7,4
8762400,12,2,12,12,2,2,12,12,12,2,2,9,7,4
8766000,12,3,12,12,3,3,12,12,12,3,3,5,6,5
8769600,11,2,11,11,2,2,11,11,11,2,2,6,5,3
8773200,11,2,11,11,2,2,11,11,11,2,2,18,7,2
8776800,9,1,9,9,1,1,9,9,9,1,1,11,6,1
8780400,11,2,11,11,2,2,11,11,11,2,2,0,2,1
8784000,11,1,11,11,1,1,11,11,11,1,1,0,9,2
8787600,11,2,11,11,2,2,11,11,11,2,2,0,14,2
8791200,9,1,9,9,1,1,9,9,9,1,1,0,10,2
8794800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8809200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8823600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838000,1,0,1,1,0,0,1,1,1,0,0,5,4,2
8841600,2,0,2,2,0,0,2,2,2,0,0,7,5,2
8845200,7,1,7,7,1,1,7,7,7,1,1,8,7,3
8848800,14,2,14,14,2,2,14,14,14,2,2,9,18,8
8852400,15,2,15,15,2,2,15,15,15,2,2,6,18,12
8856000,13,2,13,13,2,2,13,13,13,2,2,6,15,10
8859600,11,1,11,11,1,1,11,11,11,1,1,20,10,5
8863200,8,2,8,8,2,2,8,8,8,2,2,7,6,5
8866800,10,2,10,10,2,2,10,10,10,2,2,0,8,5
8870400,12,2,12,12,2,2,12,12,12,2,2,0,6,2
8874000,13,1,13,13,1,1,13,13,13,1,1,0,4,1
8877600,10,0,10,10,0,0,10,10,10,0,0,0,2,1
8881200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8884800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8892000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8913600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8924400,0,0,0,0,0,0,0,0,0,0,0,3,3,1
8928000,1,0,1,1,0,0,1,1,1,0,0,6,4,2
8931600,5,1,5,5,1,1,5,5,5,1,1,6,15,2
8935200,14,1,14,14,1,1,14,14,14,1,1,7,26,3
8938800,14,2,14,14,2,2,14,14,14,2,2,5,20,3
8942400,17,2,17,17,2,2,17,17,17,2,2,5,14,5
8946000,17,2,17,17,2,2,17,17,17,2,2,17,9,11
8949600,16,1,16,16,1,1,16,16,16,1,1,9,5,6
8953200,14,1,14,14,1,1,14,14,14,1,1,0,6,1
8956800,16,1,16,16,1,1,16,16,16,1,1,0,4,1
8960400,16,1,16,16,1,1,16,16,16,1,1,1,3,1
8964000,13,1,13,13,1,1,13,13,13,1,1,2,2,1
8967600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8971200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8974800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8978400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8982000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8985600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8989200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8992800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8996400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010800,0,0,0,0,0,0,0,0,0,0,0,3,3,1
9014400,1,0,1,1,0,0,1,1,1,0,0,5,3,2
9018000,4,1,4,4,1,1,4,4,4,1,1,5,4,2
9021600,13,1,13,13,1,1,13,13,13,1,1,6,4,3
9025200,16,1,16,16,1,1,16,16,16,1,1,4,5,3
9028800,15,1,15,15,1,1,15,15,15,1,1,6,5,2
9032400,13,1,13,13,1,1,13,13,13,1,1,17,5,1
9036000,9,0,9,9,0,0,9,9,9,0,0,8,4,1
9039600,10,1,10,10,1,1,10,10,10,1,1,0,2,1
9043200,13,1,13,13,1,1,13,13,13,1,1,0,0,0
9046800,12,1,12,12,1,1,12,12,12,1,1,1,0,0
9050400,9,1,9,9,1,1,9,9,9,1,1,3,1,2
9054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9057600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9061200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9064800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9075600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9079200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097200,0,0,0,0,0,0,0,0,0,0,0,3,3,1
9100800,1,0,1,1,0,0,1,1,1,0,0,5,4,1
9104400,3,0,3,3,0,0,3,3,3,0,0,5,14,2
9108000,11,1,11,11,1,1,11,11,11,1,1,6,23,2
9111600,14,2,14,14,2,2,14,14,14,2,2,3,11,3
9115200,13,2,13,13,2,2,13,13,13,2,2,4,5,2
9118800,11,1,11,11,1,1,11,11,11,1,1,15,4,1
9122400,8,0,8,8,0,0,8,8,8,0,0,8,3,1
9126000,11,1,11,11,1,1,11,11,11,1,1,0,4,1
9129600,11,1,11,11,1,1,11,11,11,1,1,0,3,0
9133200,11,0,11,11,0,0,11,11,11,0,0,0,3,0
9136800,10,0,10,10,0,0,10,10,10,0,0,3,3,0
9140400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9147600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9183600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9187200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9194400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9219600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9237600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9244800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9255600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9273600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9277200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9291600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9309600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9313200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9316800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9338400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9345600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356400,1,0,1,1,0,0,1,1,1,0,0,7,6,3
9360000,1,1,1,1,1,1,1,1,1,1,1,9,7,3
9363600,5,1,5,5,1,1,5,5,5,1,1,9,7,4
9367200,12,2,12,12,2,2,12,12,12,2,2,9,7,4
9370800,12,3,12,12,3,3,12,12,12,3,3,5,6,5
9374400,11,2,11,11,2,2,11,11,11,2,2,6,5,3
9378000,11,2,11,11,2,2,11,11,11,2,2,18,7,2
9381600,9,1,9,9,1,1,9,9,9,1,1,11,6,1
9385200,11,2,11,11,2,2,11,11,11,2,2,0,2,1
9388800,11,1,11,11,1,1,11,11,11,1,1,0,9,2
9392400,11,2,11,11,2,2,11,11,11,2,2,0,14,2
9396000,9,1,9,9,1,1,9,9,9,1,1,0,10,2
9399600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9403200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9417600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9424800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9428400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9435600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9439200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442800,1,0,1,1,0,0,1,1,1,0,0,5,4,2
9446400,2,0,2,2,0,0,2,2,2,0,0,7,5,2
9450000,7,1,7,7,1,1,7,7,7,1,1,8,7,3
9453600,14,2,14,14,2,2,14,14,14,2,2,9,18,8
9457200,15,2,15,15,2,2,15,15,15,2,2,6,18,12
9460800,13,2,13,13,2,2,13,13,13,2,2,6,15,10
9464400,11,1,11,11,1,1,11,11,11,1,1,20,10,5
9468000,8,2,8,8,2,2,8,8,8,2,2,7,6,5
9471600,10,2,10,10,2,2,10,10,10,2,2,0,8,5
9475200,12,2,12,12,2,2,12,12,12,2,2,0,6,2
9478800,13,1,13,13,1,1,13,13,13,1,1,0,4,1
9482400,10,0,10,10,0,0,10,10,10,0,0,0,2,1
9486000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9489600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9493200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9496800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9529200,0,0,0,0,0,0,0,0,0,0,0,3,3,1
9532800,1,0,1,1,0,0,1,1,1,0,0,6,4,2
9536400,5,1,5,5,1,1,5,5,5,1,1,6,15,2
9540000,14,1,14,14,1,1,14,14,14,1,1,7,26,3
9543600,14,2,14,14,2,2,14,14,14,2,2,5,20,3
9547200,17,2,17,17,2,2,17,17,17,2,2,5,14,5
9550800,17,2,17,17,2,2,17,17,17,2,2,17,9,11
9554400,16,1,16,16,1,1,16,16,16,1,1,9,5,6
9558000,14,1,14,14,1,1,14,14,14,1,1,0,6,1
9561600,16,1,16,16,1,1,16,16,16,1,1,0,4,1
9565200,16,1,16,16,1,1,16,16,16,1,1,1,3,1
9568800,13,1,13,13,1,1,13,13,13,1,1,2,2,1
9572400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9579600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9583200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9586800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9590400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9594000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9597600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9601200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9612000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9615600,0,0,0,0,0,0,0,0,0,0,0,3,3,1
9619200,1,0,1,1,0,0,1,1,1,0,0,5,3,2
9622800,4,1,4,4,1,1,4,4,4,1,1,5,4,2
9626400,13,1,13,13,1,1,13,13,13,1,1,6,4,3
9630000,16,1,16,16,1,1,16,16,16,1,1,4,5,3
9633600,15,1,15,15,1,1,15,15,15,1,1,6,5,2
9637200,13,1,13,13,1,1,13,13,13,1,1,17,5,1
9640800,9,0,9,9,0,0,9,9,9,0,0,8,4,1
9644400,10,1,10,10,1,1,10,10,10,1,1,0,2,1
9648000,13,1,13,13,1,1,13,13,13,1,1,0,0,0
9651600,12,1,12,12,1,1,12,12,12,1,1,1,0,0
9655200,9,1,9,9,1,1,9,9,9,1,1,3,1,2
9658800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9673200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9687600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9691200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9694800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9698400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9702000,0,0,0,0,0,0,0,0,0,0,0,3,3,1
9705600,1,0,1,1,0,0,1,1,1,0,0,5,4,1
9709200,3,0,3,3,0,0,3,3,3,0,0,5,14,2
9712800,11,1,11,11,1,1,11,11,11,1,1,6,23,2
9716400,14,2,14,14,2,2,14,14,14,2,2,3,11,3
9720000,13,2,13,13,2,2,13,13,13,2,2,4,5,2
9723600,11,1,11,11,1,1,11,11,11,1,1,15,4,1
9727200,8,0,8,8,0,0,8,8,8,0,0,8,3,1
9730800,11,1,11,11,1,1,11,11,11,1,1,0,4,1
9734400,11,1,11,11,1,1,11,11,11,1,1,0,3,0
9738000,11,0,11,11,0,0,11,11,11,0,0,0,3,0
9741600,10,0,10,10,0,0,10,10,10,0,0,3,3,0
