time,UpperCO2[3rdFlrSZ],UpperCO2[3rdMT],UpperCO2[2ndFlrNZ],UpperCO2[2ndFlrSZ],UpperCO2[2ndFlrMT1],UpperCO2[2ndFlrMT2],UpperCO2[1stFlrNZ],UpperCO2[1stFlrSZ1],UpperCO2[1stFlrSZ2],UpperCO2[1stFlrMT1],UpperCO2[1stFlrMT2],UpperCO2[GndFlrKT],UpperCO2[GndFlrMT1],UpperCO2[GndFlrMT2]
7790400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7794000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7797600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7801200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7804800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7808400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7812000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7815600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7819200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7822800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7826400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7830000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7833600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7837200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7840800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7844400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7848000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7851600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7855200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7858800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7862400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7866000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7869600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7873200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7876800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7880400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7884000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7887600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7891200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7894800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7898400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7902000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7905600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7909200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7912800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7916400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7920000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7923600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7927200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7930800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7934400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7938000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7941600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7945200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7948800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7952400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7956000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7959600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7963200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7966800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7970400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7974000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7977600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7981200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7984800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7988400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7992000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7995600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
7999200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8002800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8006400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8010000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8013600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8017200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8020800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8024400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8028000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8031600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8035200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8038800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8042400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8046000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8049600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8053200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8056800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8060400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8064000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8067600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8071200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8074800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8078400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8082000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8085600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8089200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8092800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8096400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8100000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8103600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8107200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8110800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8114400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8118000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8121600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8125200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8128800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8132400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8136000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8139600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8143200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8146800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8150400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8154000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8157600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8161200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8164800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8168400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8172000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8175600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8179200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8182800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8186400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8190000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8193600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8197200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8200800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8204400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8208000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8211600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8215200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8218800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8222400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8226000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8229600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8233200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8236800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8240400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8244000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8247600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8251200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8254800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8258400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8262000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8265600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8269200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8272800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8276400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8280000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8283600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8287200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8290800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8294400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8298000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8301600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8305200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8308800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8312400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8316000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8319600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8323200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8326800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8330400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8334000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8337600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8341200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8344800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8348400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8352000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8355600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8359200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8362800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8366400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8370000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8373600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8377200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8380800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8384400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8388000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8391600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8395200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8398800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8402400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8406000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8409600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8413200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8416800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8420400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8424000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8427600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8431200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8434800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8438400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8442000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8445600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8449200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8452800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8456400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8460000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8463600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8467200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8470800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8474400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8478000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8481600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8485200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8488800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8492400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8496000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8499600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8503200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8506800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8510400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8514000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8517600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8521200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8524800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8528400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8532000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8535600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8539200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8542800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8546400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8550000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8553600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8557200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8560800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8564400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8568000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8571600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8575200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8578800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8582400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8586000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8589600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8593200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8596800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8600400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8604000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8607600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8611200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8614800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8618400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8622000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8625600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8629200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8632800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8636400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8640000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8643600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8647200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8650800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8654400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8658000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8661600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8665200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8668800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8672400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8676000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8679600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8683200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8686800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8690400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8694000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8697600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8701200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8704800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8708400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8712000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8715600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8719200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8722800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8726400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8730000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8733600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8737200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8740800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8744400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8748000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8751600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8755200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8758800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8762400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8766000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8769600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
8773200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
