time,LowerSetp[3rdFlrSZ],UpperSetp[3rdFlrSZ],LowerSetp[3rdMT],UpperSetp[3rdFlrMT],LowerSetp[2ndFlrNZ],UpperSetp[2ndFlrNZ],LowerSetp[2ndFlrSZ],UpperSetp[2ndFlrSZ],LowerSetp[2ndFlrMT1],UpperSetp[2ndFlrMT1],LowerSetp[2ndFlrMT2],UpperSetp[2ndFlrMT2],LowerSetp[1stFlrNZ],UpperSetp[1stFlrNZ],LowerSetp[1stFlrSZ1],UpperSetp[1stFlrSZ1],LowerSetp[1stFlrSZ2],UpperSetp[1stFlrSZ2],LowerSetp[1stFlrMT1],UpperSetp[1stFlrMT1],LowerSetp[1stFlrMT2],UpperSetp[1stFlrMT2],LowerSetp[GndFlrKT],UpperSetp[GndFlrKT],LowerSetp[GndFlrMT1],UpperSetp[GndFlrMT1],LowerSetp[GndFlrMT2],UpperSetp[GndFlrMT2]
3816000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3819600,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65
3823200,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65
3826800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3830400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3834000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3837600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3841200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3844800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3848400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3852000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3855600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3859200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3862800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3866400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3870000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3873600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3877200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3880800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3884400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3888000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3891600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3895200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3898800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3902400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3906000,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65
3909600,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65,306.65,283.65
3913200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3916800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3920400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3924000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3927600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3931200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3934800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3938400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3942000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3945600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3949200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3952800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3956400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3960000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3963600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3967200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3970800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3974400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3978000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3981600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3985200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3988800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3992400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3996000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
3999600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4003200,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4006800,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4010400,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4014000,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4017600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4021200,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4024800,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4028400,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4032000,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4035600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4039200,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4042800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4046400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4050000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4053600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4057200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4060800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4064400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4068000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4071600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4075200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4078800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4082400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4086000,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4089600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4093200,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4096800,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4100400,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4104000,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4107600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4111200,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4114800,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4118400,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4122000,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4125600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4129200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4132800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4136400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4140000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4143600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4147200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4150800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4154400,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4158000,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4161600,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4165200,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4168800,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65,301.65,288.65
4172400,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4176000,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4179600,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4183200,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4186800,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
4190400,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65,296.65,293.65
