time,EmissionsElectricPower
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.58E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.59E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.60E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.61E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.62E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.63E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.64E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.65E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.66E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.67E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.68E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.69E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.70E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.71E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.72E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.73E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.74E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.75E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.76E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.77E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.78E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.79E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.80E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.81E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.82E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.83E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.84E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.85E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.86E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.87E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.88E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.89E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.90E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.91E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.92E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.93E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.94E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.95E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.96E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.97E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.98E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
2.99E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.00E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.01E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.02E+07,0.42
3.03E+07,0.42
3.03E+07,0.42
3.03E+07,0.42
3.03E+07,0.42
3.03E+07,0.42
