Time,limits.TSoftUp,limits.TSoftDown,limits.THardUp,limits.THardDown,limits.Tavg
6037200,301.15,289.15,301.65,288.65,295.15
6040800,301.15,289.15,301.65,288.65,295.15
6044400,301.15,289.15,301.65,288.65,295.15
6048000,301.15,289.15,301.65,288.65,295.15
6051600,301.15,289.15,301.65,288.65,295.15
6055200,301.15,289.15,301.65,288.65,295.15
6058800,301.15,289.15,301.65,288.65,295.15
6062400,301.15,289.15,301.65,288.65,295.15
6066000,296.15,294.15,296.65,293.65,295.15
6069600,296.15,294.15,296.65,293.65,295.15
6073200,296.15,294.15,296.65,293.65,295.15
6076800,296.15,294.15,296.65,293.65,295.15
6080400,296.15,294.15,296.65,293.65,295.15
6084000,296.15,294.15,296.65,293.65,295.15
6087600,296.15,294.15,296.65,293.65,295.15
6091200,296.15,294.15,296.65,293.65,295.15
6094800,296.15,294.15,296.65,293.65,295.15
6098400,296.15,294.15,296.65,293.65,295.15
6102000,296.15,294.15,296.65,293.65,295.15
6105600,296.15,294.15,296.65,293.65,295.15
6109200,296.15,294.15,296.65,293.65,295.15
6112800,296.15,294.15,296.65,293.65,295.15
6116400,301.15,289.15,301.65,288.65,295.15
6120000,301.15,289.15,301.65,288.65,295.15
6123600,301.15,289.15,301.65,288.65,295.15
6127200,301.15,289.15,301.65,288.65,295.15
6130800,301.15,289.15,301.65,288.65,295.15
6134400,301.15,289.15,301.65,288.65,295.15
6138000,301.15,289.15,301.65,288.65,295.15
6141600,301.15,289.15,301.65,288.65,295.15
6145200,301.15,289.15,301.65,288.65,295.15
6148800,301.15,289.15,301.65,288.65,295.15
6152400,296.15,294.15,296.65,293.65,295.15
6156000,296.15,294.15,296.65,293.65,295.15
6159600,296.15,294.15,296.65,293.65,295.15
6163200,296.15,294.15,296.65,293.65,295.15
6166800,296.15,294.15,296.65,293.65,295.15
6170400,296.15,294.15,296.65,293.65,295.15
6174000,296.15,294.15,296.65,293.65,295.15
6177600,296.15,294.15,296.65,293.65,295.15
6181200,296.15,294.15,296.65,293.65,295.15
6184800,296.15,294.15,296.65,293.65,295.15
6188400,296.15,294.15,296.65,293.65,295.15
6192000,296.15,294.15,296.65,293.65,295.15
6195600,296.15,294.15,296.65,293.65,295.15
6199200,296.15,294.15,296.65,293.65,295.15
6202800,301.15,289.15,301.65,288.65,295.15
6206400,301.15,289.15,301.65,288.65,295.15
6210000,301.15,289.15,301.65,288.65,295.15
6213600,301.15,289.15,301.65,288.65,295.15
6217200,301.15,289.15,301.65,288.65,295.15
6220800,301.15,289.15,301.65,288.65,295.15
6224400,301.15,289.15,301.65,288.65,295.15
6228000,301.15,289.15,301.65,288.65,295.15
6231600,301.15,289.15,301.65,288.65,295.15
6235200,301.15,289.15,301.65,288.65,295.15
6238800,301.15,289.15,301.65,288.65,295.15
6242400,301.15,289.15,301.65,288.65,295.15
6246000,301.15,289.15,301.65,288.65,295.15
6249600,301.15,289.15,301.65,288.65,295.15
6253200,301.15,289.15,301.65,288.65,295.15
6256800,301.15,289.15,301.65,288.65,295.15
6260400,301.15,289.15,301.65,288.65,295.15
6264000,301.15,289.15,301.65,288.65,295.15
6267600,301.15,289.15,301.65,288.65,295.15
6271200,301.15,289.15,301.65,288.65,295.15
6274800,301.15,289.15,301.65,288.65,295.15
6278400,301.15,289.15,301.65,288.65,295.15
6282000,301.15,289.15,301.65,288.65,295.15
6285600,301.15,289.15,301.65,288.65,295.15
6289200,301.15,289.15,301.65,288.65,295.15
6292800,301.15,289.15,301.65,288.65,295.15
6296400,301.15,289.15,301.65,288.65,295.15
6300000,301.15,289.15,301.65,288.65,295.15
6303600,301.15,289.15,301.65,288.65,295.15
6307200,301.15,289.15,301.65,288.65,295.15
6310800,301.15,289.15,301.65,288.65,295.15
6314400,301.15,289.15,301.65,288.65,295.15
6318000,301.15,289.15,301.65,288.65,295.15
6321600,301.15,289.15,301.65,288.65,295.15
6325200,301.15,289.15,301.65,288.65,295.15
6328800,301.15,289.15,301.65,288.65,295.15
6332400,301.15,289.15,301.65,288.65,295.15
6336000,301.15,289.15,301.65,288.65,295.15
6339600,301.15,289.15,301.65,288.65,295.15
6343200,301.15,289.15,301.65,288.65,295.15
6346800,301.15,289.15,301.65,288.65,295.15
6350400,301.15,289.15,301.65,288.65,295.15
6354000,301.15,289.15,301.65,288.65,295.15
6357600,301.15,289.15,301.65,288.65,295.15
6361200,301.15,289.15,301.65,288.65,295.15
6364800,301.15,289.15,301.65,288.65,295.15
6368400,301.15,289.15,301.65,288.65,295.15
6372000,301.15,289.15,301.65,288.65,295.15
6375600,301.15,289.15,301.65,288.65,295.15
6379200,301.15,289.15,301.65,288.65,295.15
6382800,301.15,289.15,301.65,288.65,295.15
6386400,301.15,289.15,301.65,288.65,295.15
6390000,301.15,289.15,301.65,288.65,295.15
6393600,301.15,289.15,301.65,288.65,295.15
6397200,301.15,289.15,301.65,288.65,295.15
6400800,301.15,289.15,301.65,288.65,295.15
6404400,301.15,289.15,301.65,288.65,295.15
6408000,301.15,289.15,301.65,288.65,295.15
6411600,296.15,294.15,296.65,293.65,295.15
6415200,296.15,294.15,296.65,293.65,295.15
6418800,296.15,294.15,296.65,293.65,295.15
6422400,296.15,294.15,296.65,293.65,295.15
6426000,296.15,294.15,296.65,293.65,295.15
6429600,296.15,294.15,296.65,293.65,295.15
6433200,296.15,294.15,296.65,293.65,295.15
6436800,296.15,294.15,296.65,293.65,295.15
6440400,296.15,294.15,296.65,293.65,295.15
6444000,296.15,294.15,296.65,293.65,295.15
6447600,296.15,294.15,296.65,293.65,295.15
6451200,296.15,294.15,296.65,293.65,295.15
6454800,296.15,294.15,296.65,293.65,295.15
6458400,296.15,294.15,296.65,293.65,295.15
6462000,301.15,289.15,301.65,288.65,295.15
6465600,301.15,289.15,301.65,288.65,295.15
6469200,301.15,289.15,301.65,288.65,295.15
6472800,301.15,289.15,301.65,288.65,295.15
6476400,301.15,289.15,301.65,288.65,295.15
6480000,301.15,289.15,301.65,288.65,295.15
6483600,301.15,289.15,301.65,288.65,295.15
6487200,301.15,289.15,301.65,288.65,295.15
6490800,301.15,289.15,301.65,288.65,295.15
6494400,301.15,289.15,301.65,288.65,295.15
6498000,296.15,294.15,296.65,293.65,295.15
6501600,296.15,294.15,296.65,293.65,295.15
6505200,296.15,294.15,296.65,293.65,295.15
6508800,296.15,294.15,296.65,293.65,295.15
6512400,296.15,294.15,296.65,293.65,295.15
6516000,296.15,294.15,296.65,293.65,295.15
6519600,296.15,294.15,296.65,293.65,295.15
6523200,296.15,294.15,296.65,293.65,295.15
6526800,296.15,294.15,296.65,293.65,295.15
6530400,296.15,294.15,296.65,293.65,295.15
6534000,296.15,294.15,296.65,293.65,295.15
6537600,296.15,294.15,296.65,293.65,295.15
6541200,296.15,294.15,296.65,293.65,295.15
6544800,296.15,294.15,296.65,293.65,295.15
6548400,301.15,289.15,301.65,288.65,295.15
6552000,301.15,289.15,301.65,288.65,295.15
6555600,301.15,289.15,301.65,288.65,295.15
6559200,301.15,289.15,301.65,288.65,295.15
6562800,301.15,289.15,301.65,288.65,295.15
6566400,301.15,289.15,301.65,288.65,295.15
6570000,301.15,289.15,301.65,288.65,295.15
6573600,301.15,289.15,301.65,288.65,295.15
6577200,301.15,289.15,301.65,288.65,295.15
6580800,301.15,289.15,301.65,288.65,295.15
6584400,296.15,294.15,296.65,293.65,295.15
6588000,296.15,294.15,296.65,293.65,295.15
6591600,296.15,294.15,296.65,293.65,295.15
6595200,296.15,294.15,296.65,293.65,295.15
6598800,296.15,294.15,296.65,293.65,295.15
6602400,296.15,294.15,296.65,293.65,295.15
6606000,296.15,294.15,296.65,293.65,295.15
6609600,296.15,294.15,296.65,293.65,295.15
6613200,296.15,294.15,296.65,293.65,295.15
6616800,296.15,294.15,296.65,293.65,295.15
6620400,296.15,294.15,296.65,293.65,295.15
6624000,296.15,294.15,296.65,293.65,295.15
6627600,296.15,294.15,296.65,293.65,295.15
6631200,296.15,294.15,296.65,293.65,295.15
6634800,301.15,289.15,301.65,288.65,295.15
6638400,301.15,289.15,301.65,288.65,295.15
6642000,301.15,289.15,301.65,288.65,295.15
6645600,301.15,289.15,301.65,288.65,295.15
6649200,301.15,289.15,301.65,288.65,295.15
6652800,301.15,289.15,301.65,288.65,295.15
6656400,301.15,289.15,301.65,288.65,295.15
6660000,301.15,289.15,301.65,288.65,295.15
6663600,301.15,289.15,301.65,288.65,295.15
6667200,301.15,289.15,301.65,288.65,295.15
6670800,296.15,294.15,296.65,293.65,295.15
6674400,296.15,294.15,296.65,293.65,295.15
6678000,296.15,294.15,296.65,293.65,295.15
6681600,296.15,294.15,296.65,293.65,295.15
6685200,296.15,294.15,296.65,293.65,295.15
6688800,296.15,294.15,296.65,293.65,295.15
6692400,296.15,294.15,296.65,293.65,295.15
6696000,296.15,294.15,296.65,293.65,295.15
6699600,296.15,294.15,296.65,293.65,295.15
6703200,296.15,294.15,296.65,293.65,295.15
6706800,296.15,294.15,296.65,293.65,295.15
6710400,296.15,294.15,296.65,293.65,295.15
6714000,296.15,294.15,296.65,293.65,295.15
6717600,296.15,294.15,296.65,293.65,295.15
6721200,301.15,289.15,301.65,288.65,295.15
6724800,301.15,289.15,301.65,288.65,295.15
6728400,301.15,289.15,301.65,288.65,295.15
6732000,301.15,289.15,301.65,288.65,295.15
6735600,301.15,289.15,301.65,288.65,295.15
6739200,301.16116,289.16116,301.66116,288.66116,295.16116
6742800,301.16116,289.16116,301.66116,288.66116,295.16116
6746400,301.16116,289.16116,301.66116,288.66116,295.16116
6750000,301.16116,289.16116,301.66116,288.66116,295.16116
6753600,301.16116,289.16116,301.66116,288.66116,295.16116
6757200,296.16116,294.16116,296.66116,293.66116,295.16116
6760800,296.16116,294.16116,296.66116,293.66116,295.16116
6764400,296.16116,294.16116,296.66116,293.66116,295.16116
6768000,296.16116,294.16116,296.66116,293.66116,295.16116
6771600,296.16116,294.16116,296.66116,293.66116,295.16116
6775200,296.16116,294.16116,296.66116,293.66116,295.16116
6778800,296.16116,294.16116,296.66116,293.66116,295.16116
6782400,296.16116,294.16116,296.66116,293.66116,295.16116
6786000,296.16116,294.16116,296.66116,293.66116,295.16116
6789600,296.16116,294.16116,296.66116,293.66116,295.16116
6793200,296.16116,294.16116,296.66116,293.66116,295.16116
6796800,296.16116,294.16116,296.66116,293.66116,295.16116
6800400,296.16116,294.16116,296.66116,293.66116,295.16116
6804000,296.16116,294.16116,296.66116,293.66116,295.16116
6807600,301.16116,289.16116,301.66116,288.66116,295.16116
6811200,301.16116,289.16116,301.66116,288.66116,295.16116
6814800,301.16116,289.16116,301.66116,288.66116,295.16116
6818400,301.16116,289.16116,301.66116,288.66116,295.16116
6822000,301.16116,289.16116,301.66116,288.66116,295.16116
6825600,301.15,289.15,301.65,288.65,295.15
6829200,301.15,289.15,301.65,288.65,295.15
6832800,301.15,289.15,301.65,288.65,295.15
6836400,301.15,289.15,301.65,288.65,295.15
6840000,301.15,289.15,301.65,288.65,295.15
6843600,301.15,289.15,301.65,288.65,295.15
6847200,301.15,289.15,301.65,288.65,295.15
6850800,301.15,289.15,301.65,288.65,295.15
6854400,301.15,289.15,301.65,288.65,295.15
6858000,301.15,289.15,301.65,288.65,295.15
6861600,301.15,289.15,301.65,288.65,295.15
6865200,301.15,289.15,301.65,288.65,295.15
6868800,301.15,289.15,301.65,288.65,295.15
6872400,301.15,289.15,301.65,288.65,295.15
6876000,301.15,289.15,301.65,288.65,295.15
6879600,301.15,289.15,301.65,288.65,295.15
6883200,301.15,289.15,301.65,288.65,295.15
6886800,301.15,289.15,301.65,288.65,295.15
6890400,301.15,289.15,301.65,288.65,295.15
6894000,301.15,289.15,301.65,288.65,295.15
6897600,301.15,289.15,301.65,288.65,295.15
6901200,301.15,289.15,301.65,288.65,295.15
6904800,301.15,289.15,301.65,288.65,295.15
6908400,301.15,289.15,301.65,288.65,295.15
6912000,301.15,289.15,301.65,288.65,295.15
6915600,301.15,289.15,301.65,288.65,295.15
6919200,301.15,289.15,301.65,288.65,295.15
6922800,301.15,289.15,301.65,288.65,295.15
6926400,301.15,289.15,301.65,288.65,295.15
6930000,301.15,289.15,301.65,288.65,295.15
6933600,301.15,289.15,301.65,288.65,295.15
6937200,301.15,289.15,301.65,288.65,295.15
6940800,301.15,289.15,301.65,288.65,295.15
6944400,301.15,289.15,301.65,288.65,295.15
6948000,301.15,289.15,301.65,288.65,295.15
6951600,301.15,289.15,301.65,288.65,295.15
6955200,301.15,289.15,301.65,288.65,295.15
6958800,301.15,289.15,301.65,288.65,295.15
6962400,301.15,289.15,301.65,288.65,295.15
6966000,301.15,289.15,301.65,288.65,295.15
6969600,301.15,289.15,301.65,288.65,295.15
6973200,301.15,289.15,301.65,288.65,295.15
6976800,301.15,289.15,301.65,288.65,295.15
6980400,301.15,289.15,301.65,288.65,295.15
6984000,301.15,289.15,301.65,288.65,295.15
6987600,301.15,289.15,301.65,288.65,295.15
6991200,301.15,289.15,301.65,288.65,295.15
6994800,301.15,289.15,301.65,288.65,295.15
6998400,301.15,289.15,301.65,288.65,295.15
7002000,301.15,289.15,301.65,288.65,295.15
7005600,301.15,289.15,301.65,288.65,295.15
7009200,301.15,289.15,301.65,288.65,295.15
7012800,301.15,289.15,301.65,288.65,295.15
7016400,296.15,294.15,296.65,293.65,295.15
7020000,296.15,294.15,296.65,293.65,295.15
7023600,296.15,294.15,296.65,293.65,295.15
7027200,296.15,294.15,296.65,293.65,295.15
7030800,296.15,294.15,296.65,293.65,295.15
7034400,296.15,294.15,296.65,293.65,295.15
7038000,296.15,294.15,296.65,293.65,295.15
7041600,296.15,294.15,296.65,293.65,295.15
7045200,296.15,294.15,296.65,293.65,295.15
7048800,296.15,294.15,296.65,293.65,295.15
7052400,296.15,294.15,296.65,293.65,295.15
7056000,296.15,294.15,296.65,293.65,295.15
7059600,296.15,294.15,296.65,293.65,295.15
7063200,296.15,294.15,296.65,293.65,295.15
7066800,301.15,289.15,301.65,288.65,295.15
7070400,301.15,289.15,301.65,288.65,295.15
7074000,301.15,289.15,301.65,288.65,295.15
7077600,301.15,289.15,301.65,288.65,295.15
7081200,301.15,289.15,301.65,288.65,295.15
7084800,301.15,289.15,301.65,288.65,295.15
7088400,301.15,289.15,301.65,288.65,295.15
7092000,301.15,289.15,301.65,288.65,295.15
7095600,301.15,289.15,301.65,288.65,295.15
7099200,301.15,289.15,301.65,288.65,295.15
7102800,296.15,294.15,296.65,293.65,295.15
7106400,296.15,294.15,296.65,293.65,295.15
7110000,296.15,294.15,296.65,293.65,295.15
7113600,296.15,294.15,296.65,293.65,295.15
7117200,296.15,294.15,296.65,293.65,295.15
7120800,296.15,294.15,296.65,293.65,295.15
7124400,296.15,294.15,296.65,293.65,295.15
7128000,296.15,294.15,296.65,293.65,295.15
7131600,296.15,294.15,296.65,293.65,295.15
7135200,296.15,294.15,296.65,293.65,295.15
7138800,296.15,294.15,296.65,293.65,295.15
7142400,296.15,294.15,296.65,293.65,295.15
7146000,296.15,294.15,296.65,293.65,295.15
7149600,296.15,294.15,296.65,293.65,295.15
7153200,301.15,289.15,301.65,288.65,295.15
7156800,301.15,289.15,301.65,288.65,295.15
7160400,301.15,289.15,301.65,288.65,295.15
7164000,301.15,289.15,301.65,288.65,295.15
7167600,301.15,289.15,301.65,288.65,295.15
7171200,301.15,289.15,301.65,288.65,295.15
7174800,301.15,289.15,301.65,288.65,295.15
7178400,301.15,289.15,301.65,288.65,295.15
7182000,301.15,289.15,301.65,288.65,295.15
7185600,301.15,289.15,301.65,288.65,295.15
7189200,296.15,294.15,296.65,293.65,295.15
7192800,296.15,294.15,296.65,293.65,295.15
7196400,296.15,294.15,296.65,293.65,295.15
7200000,296.15,294.15,296.65,293.65,295.15
7203600,296.15,294.15,296.65,293.65,295.15
7207200,296.15,294.15,296.65,293.65,295.15
7210800,296.15,294.15,296.65,293.65,295.15
7214400,296.15,294.15,296.65,293.65,295.15
7218000,296.15,294.15,296.65,293.65,295.15
7221600,296.15,294.15,296.65,293.65,295.15
7225200,296.15,294.15,296.65,293.65,295.15
7228800,296.15,294.15,296.65,293.65,295.15
7232400,296.15,294.15,296.65,293.65,295.15
7236000,296.15,294.15,296.65,293.65,295.15
7239600,301.15,289.15,301.65,288.65,295.15
7243200,301.15,289.15,301.65,288.65,295.15
7246800,301.15,289.15,301.65,288.65,295.15
7250400,301.15,289.15,301.65,288.65,295.15
7254000,301.15,289.15,301.65,288.65,295.15
7257600,301.15,289.15,301.65,288.65,295.15
7261200,301.15,289.15,301.65,288.65,295.15
7264800,301.15,289.15,301.65,288.65,295.15
7268400,301.15,289.15,301.65,288.65,295.15
7272000,301.15,289.15,301.65,288.65,295.15
7275600,296.15,294.15,296.65,293.65,295.15
7279200,296.15,294.15,296.65,293.65,295.15
7282800,296.15,294.15,296.65,293.65,295.15
7286400,296.15,294.15,296.65,293.65,295.15
7290000,296.15,294.15,296.65,293.65,295.15
7293600,296.15,294.15,296.65,293.65,295.15
7297200,296.15,294.15,296.65,293.65,295.15
7300800,296.15,294.15,296.65,293.65,295.15
7304400,296.15,294.15,296.65,293.65,295.15
7308000,296.15,294.15,296.65,293.65,295.15
7311600,296.15,294.15,296.65,293.65,295.15
7315200,296.15,294.15,296.65,293.65,295.15
7318800,296.15,294.15,296.65,293.65,295.15
7322400,296.15,294.15,296.65,293.65,295.15
7326000,301.15,289.15,301.65,288.65,295.15
7329600,301.15,289.15,301.65,288.65,295.15
7333200,301.15,289.15,301.65,288.65,295.15
7336800,301.15,289.15,301.65,288.65,295.15
7340400,301.15,289.15,301.65,288.65,295.15
7344000,301.15,289.15,301.65,288.65,295.15
7347600,301.15,289.15,301.65,288.65,295.15
7351200,301.15,289.15,301.65,288.65,295.15
7354800,301.15,289.15,301.65,288.65,295.15
7358400,301.15,289.15,301.65,288.65,295.15
7362000,296.15,294.15,296.65,293.65,295.15
7365600,296.15,294.15,296.65,293.65,295.15
7369200,296.15,294.15,296.65,293.65,295.15
7372800,296.15,294.15,296.65,293.65,295.15
7376400,296.15,294.15,296.65,293.65,295.15
7380000,296.15,294.15,296.65,293.65,295.15
7383600,296.15,294.15,296.65,293.65,295.15
7387200,296.15,294.15,296.65,293.65,295.15
7390800,296.15,294.15,296.65,293.65,295.15
7394400,296.15,294.15,296.65,293.65,295.15
7398000,296.15,294.15,296.65,293.65,295.15
7401600,296.15,294.15,296.65,293.65,295.15
7405200,296.15,294.15,296.65,293.65,295.15
7408800,296.15,294.15,296.65,293.65,295.15
7412400,301.15,289.15,301.65,288.65,295.15
7416000,301.15,289.15,301.65,288.65,295.15
7419600,301.15,289.15,301.65,288.65,295.15
7423200,301.15,289.15,301.65,288.65,295.15
7426800,301.15,289.15,301.65,288.65,295.15
7430400,301.15,289.15,301.65,288.65,295.15
7434000,301.15,289.15,301.65,288.65,295.15
7437600,301.15,289.15,301.65,288.65,295.15
7441200,301.15,289.15,301.65,288.65,295.15
7444800,301.15,289.15,301.65,288.65,295.15
7448400,301.15,289.15,301.65,288.65,295.15
7452000,301.15,289.15,301.65,288.65,295.15
7455600,301.15,289.15,301.65,288.65,295.15
7459200,301.15,289.15,301.65,288.65,295.15
7462800,301.15,289.15,301.65,288.65,295.15
7466400,301.15,289.15,301.65,288.65,295.15
7470000,301.15,289.15,301.65,288.65,295.15
7473600,301.15,289.15,301.65,288.65,295.15
7477200,301.15,289.15,301.65,288.65,295.15
7480800,301.15,289.15,301.65,288.65,295.15
7484400,301.15,289.15,301.65,288.65,295.15
7488000,301.15,289.15,301.65,288.65,295.15
7491600,301.15,289.15,301.65,288.65,295.15
7495200,301.15,289.15,301.65,288.65,295.15
7498800,301.15,289.15,301.65,288.65,295.15
7502400,301.15,289.15,301.65,288.65,295.15
7506000,301.15,289.15,301.65,288.65,295.15
7509600,301.15,289.15,301.65,288.65,295.15
7513200,301.15,289.15,301.65,288.65,295.15
7516800,301.15,289.15,301.65,288.65,295.15
7520400,301.15,289.15,301.65,288.65,295.15
7524000,301.15,289.15,301.65,288.65,295.15
7527600,301.15,289.15,301.65,288.65,295.15
7531200,301.15,289.15,301.65,288.65,295.15
7534800,301.15,289.15,301.65,288.65,295.15
7538400,301.15,289.15,301.65,288.65,295.15
7542000,301.15,289.15,301.65,288.65,295.15
7545600,301.15,289.15,301.65,288.65,295.15
7549200,301.15,289.15,301.65,288.65,295.15
7552800,301.15,289.15,301.65,288.65,295.15
7556400,301.15,289.15,301.65,288.65,295.15
7560000,301.15,289.15,301.65,288.65,295.15
7563600,301.15,289.15,301.65,288.65,295.15
7567200,301.15,289.15,301.65,288.65,295.15
7570800,301.15,289.15,301.65,288.65,295.15
7574400,301.15,289.15,301.65,288.65,295.15
7578000,301.15,289.15,301.65,288.65,295.15
7581600,301.15,289.15,301.65,288.65,295.15
7585200,301.15,289.15,301.65,288.65,295.15
7588800,301.15,289.15,301.65,288.65,295.15
7592400,301.15,289.15,301.65,288.65,295.15
7596000,301.15,289.15,301.65,288.65,295.15
7599600,301.15,289.15,301.65,288.65,295.15
7603200,301.15,289.15,301.65,288.65,295.15
7606800,301.15,289.15,301.65,288.65,295.15
7610400,301.15,289.15,301.65,288.65,295.15
7614000,301.15,289.15,301.65,288.65,295.15
7617600,301.15,289.15,301.65,288.65,295.15
7621200,296.15,294.15,296.65,293.65,295.15
7624800,296.15,294.15,296.65,293.65,295.15
7628400,296.15,294.15,296.65,293.65,295.15
7632000,296.15,294.15,296.65,293.65,295.15
7635600,296.15,294.15,296.65,293.65,295.15
7639200,296.15,294.15,296.65,293.65,295.15
7642800,296.15,294.15,296.65,293.65,295.15
7646400,296.15,294.15,296.65,293.65,295.15
7650000,296.15,294.15,296.65,293.65,295.15
7653600,296.15,294.15,296.65,293.65,295.15
7657200,296.15,294.15,296.65,293.65,295.15
7660800,296.15,294.15,296.65,293.65,295.15
7664400,296.15,294.15,296.65,293.65,295.15
7668000,296.15,294.15,296.65,293.65,295.15
7671600,301.15,289.15,301.65,288.65,295.15
7675200,301.15,289.15,301.65,288.65,295.15
7678800,301.15,289.15,301.65,288.65,295.15
7682400,301.15,289.15,301.65,288.65,295.15
