Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],conPIDrad.u_s
9820800,4.0487804,0.022863701,0.022863701,0.0114318505,294.15
9821100,3.9268293,0.022175036,0.022175036,0.011087518,294.15
9821400,3.804878,0.02148637,0.02148637,0.010743185,294.15
9821700,3.682927,0.020797705,0.020797705,0.010398853,294.15
9822000,3.5609756,0.020109039,0.020109039,0.010054519,294.15
9822300,3.4390244,0.019420372,0.019420372,0.009710186,294.15
9822600,3.317073,0.018731708,0.018731708,0.009365854,294.15
9822900,3.195122,0.018043041,0.018043041,0.009021521,294.15
9823200,3.0731707,0.017354377,0.017354377,0.008677188,294.15
9823500,2.9512196,0.01666571,0.01666571,0.008332855,294.15
9823800,2.8292682,0.015977044,0.015977044,0.007988522,294.15
9824100,2.707317,0.015288379,0.015288379,0.0076441895,294.15
9824400,2.5853658,0.0145997135,0.0145997135,0.0072998567,294.15
9824700,2.4634147,0.013911047,0.013911047,0.0069555235,294.15
9825000,2.3414633,0.0132223815,0.0132223815,0.0066111907,294.15
9825300,2.2195122,0.012533716,0.012533716,0.006266858,294.15
9825600,2.097561,0.01184505,0.01184505,0.005922525,294.15
9825900,1.9756098,0.011156385,0.011156385,0.0055781924,294.15
9826200,1.8536586,0.010467718,0.010467718,0.005233859,294.15
9826500,1.7317073,0.009779053,0.009779053,0.0048895264,294.15
9826800,1.6097561,0.009090387,0.009090387,0.0045451936,294.15
9827100,1.4878049,0.008401722,0.008401722,0.004200861,294.15
9827400,1.3658537,0.007713056,0.007713056,0.003856528,294.15
9827700,1.2439024,0.00702439,0.00702439,0.003512195,294.15
9828000,1.1219512,0.0063357246,0.0063357246,0.0031678623,294.15
9828300,1,0.0056470586,0.0056470586,0.0028235293,294.15
9828600,0.8780488,0.004958393,0.004958393,0.0024791965,294.15
9828900,0.75609756,0.0042697275,0.0042697275,0.0021348638,294.15
9829200,0.63414633,0.0035810617,0.0035810617,0.0017905309,294.15
9829500,0.5121951,0.002892396,0.002892396,0.001446198,294.15
9829800,0.3902439,0.0022037302,0.0022037302,0.0011018651,294.15
9830100,0.2682927,0.0015150645,0.0015150645,0.00075753225,294.15
9830400,0.14634146,0.00082639884,0.00082639884,0.00041319942,294.15
9830700,0.024390243,0.00013773314,0.00013773314,6.886657e-05,294.15
9831000,0.055267703,0.00031209996,0.00031209996,0.00015604998,294.15
9831300,0.12435233,0.0007022249,0.0007022249,0.00035111245,294.15
9831600,0.19343697,0.0010923499,0.0010923499,0.00054617494,294.15
9831900,0.2625216,0.0014824749,0.0014824749,0.0007412374,288.15
9832200,0.3316062,0.0018725998,0.0018725998,0.0009362999,288.15
9832500,0.40069085,0.0022627248,0.0022627248,0.0011313624,288.15
9832800,0.46977547,0.0026528498,0.0026528498,0.0013264249,288.15
9833100,0.5388601,0.0030429747,0.0030429747,0.0015214874,288.15
9833400,0.6079447,0.0034330997,0.0034330997,0.0017165499,288.15
9833700,0.6770294,0.0038232247,0.0038232247,0.0019116123,288.15
9834000,0.746114,0.0042133494,0.0042133494,0.0021066747,288.15
9834300,0.8151986,0.0046034744,0.0046034744,0.0023017372,288.15
9834600,0.88428324,0.0049935994,0.0049935994,0.0024967997,288.15
9834900,0.9533679,0.0053837243,0.0053837243,0.0026918622,288.15
9835200,1.0224525,0.0057738493,0.0057738493,0.0028869247,288.15
9835500,1.0915371,0.0061639743,0.0061639743,0.0030819871,288.15
9835800,1.1606218,0.0065540993,0.0065540993,0.0032770496,288.15
9836100,1.2297064,0.0069442242,0.0069442242,0.0034721121,288.15
9836400,1.298791,0.007334349,0.007334349,0.0036671746,288.15
9836700,1.3678757,0.007724474,0.007724474,0.003862237,288.15
9837000,1.4369602,0.0081146,0.0081146,0.0040573,288.15
9837300,1.5060449,0.008504724,0.008504724,0.004252362,288.15
9837600,1.5751295,0.00889485,0.00889485,0.004447425,288.15
9837900,1.6442142,0.009284974,0.009284974,0.004642487,288.15
9838200,1.7132988,0.0096750995,0.0096750995,0.0048375498,288.15
9838500,1.7823834,0.010065224,0.010065224,0.005032612,288.15
9838800,1.8514681,0.0104553485,0.0104553485,0.0052276743,288.15
9839100,1.9205527,0.010845474,0.010845474,0.005422737,288.15
9839400,1.9896373,0.0112355985,0.0112355985,0.0056177992,288.15
9839700,2.058722,0.011625724,0.011625724,0.005812862,288.15
9840000,2.1278067,0.012015848,0.012015848,0.006007924,288.15
9840300,2.1968913,0.012405974,0.012405974,0.006202987,288.15
9840600,2.2659757,0.012796098,0.012796098,0.006398049,288.15
9840900,2.3350604,0.013186224,0.013186224,0.006593112,288.15
9841200,2.404145,0.013576348,0.013576348,0.006788174,288.15
9841500,2.4732296,0.013966474,0.013966474,0.006983237,288.15
9841800,2.5423143,0.014356598,0.014356598,0.007178299,288.15
9842100,2.611399,0.014746724,0.014746724,0.007373362,288.15
9842400,2.6804836,0.015136848,0.015136848,0.007568424,288.15
9842700,2.7495682,0.015526974,0.015526974,0.007763487,288.15
9843000,2.8186529,0.015917098,0.015917098,0.007958549,288.15
9843300,2.8877375,0.016307224,0.016307224,0.008153612,288.15
9843600,2.9568222,0.016697349,0.016697349,0.0083486745,288.15
9843900,3.0259068,0.017087473,0.017087473,0.008543736,288.15
9844200,3.0949914,0.017477598,0.017477598,0.008738799,288.15
9844500,3.164076,0.017867723,0.017867723,0.008933862,288.15
9844800,3.2331607,0.018257849,0.018257849,0.009128924,288.15
9845100,3.3022451,0.018647972,0.018647972,0.009323986,288.15
9845400,3.3713298,0.019038098,0.019038098,0.009519049,288.15
9845700,3.4404144,0.019428223,0.019428223,0.009714112,288.15
9846000,3.509499,0.019818349,0.019818349,0.009909174,288.15
9846300,3.5785837,0.020208472,0.020208472,0.010104236,288.15
9846600,3.6476684,0.020598598,0.020598598,0.010299299,288.15
9846900,3.716753,0.020988723,0.020988723,0.010494362,288.15
9847200,3.7858377,0.021378849,0.021378849,0.010689424,288.15
9847500,3.8549223,0.021768972,0.021768972,0.010884486,288.15
9847800,3.924007,0.022159098,0.022159098,0.011079549,288.15
9848100,3.9930916,0.022549223,0.022549223,0.011274612,288.15
9848400,4.062176,0.022939349,0.022939349,0.011469674,288.15
9848700,4.131261,0.023329472,0.023329472,0.011664736,288.15
9849000,4.2003455,0.023719598,0.023719598,0.011859799,288.15
9849300,4.26943,0.024109723,0.024109723,0.0120548615,288.15
9849600,4.338515,0.024499848,0.024499848,0.012249924,288.15
9849900,4.4075994,0.024889972,0.024889972,0.012444986,288.15
9850200,4.476684,0.025280097,0.025280097,0.012640049,288.15
9850500,4.5457687,0.025670223,0.025670223,0.0128351115,288.15
9850800,4.6148534,0.026060348,0.026060348,0.013030174,288.15
9851100,4.683938,0.026450472,0.026450472,0.013225236,288.15
9851400,4.7530227,0.026840597,0.026840597,0.013420299,288.15
9851700,4.8221073,0.027230723,0.027230723,0.013615361,288.15
9852000,4.8911915,0.027620846,0.027620846,0.013810423,288.15
9852300,4.960276,0.028010972,0.028010972,0.014005486,288.15
9852600,5.029361,0.028401097,0.028401097,0.014200549,288.15
9852900,5.0984454,0.028791223,0.028791223,0.014395611,288.15
9853200,5.16753,0.029181346,0.029181346,0.014590673,288.15
9853500,5.2366147,0.029571472,0.029571472,0.014785736,288.15
9853800,5.3056993,0.029961597,0.029961597,0.014980799,288.15
9854100,5.374784,0.030351723,0.030351723,0.015175861,288.15
9854400,5.4438686,0.030741846,0.030741846,0.015370923,288.15
9854700,5.5129533,0.031131972,0.031131972,0.015565986,288.15
9855000,5.582038,0.031522095,0.031522095,0.015761048,288.15
9855300,5.6511226,0.031912223,0.031912223,0.015956111,288.15
9855600,5.720207,0.032302346,0.032302346,0.016151173,288.15
9855900,5.789292,0.032692473,0.032692473,0.016346237,288.15
9856200,5.8583765,0.033082597,0.033082597,0.016541298,288.15
9856500,5.927461,0.03347272,0.03347272,0.01673636,288.15
9856800,5.996546,0.033862848,0.033862848,0.016931424,288.15
9857100,6.0656304,0.03425297,0.03425297,0.017126486,288.15
9857400,6.134715,0.034643095,0.034643095,0.017321547,288.15
9857700,6.2037997,0.035033222,0.035033222,0.017516611,288.15
9858000,6.2728844,0.035423346,0.035423346,0.017711673,288.15
9858300,6.341969,0.035813473,0.035813473,0.017906737,288.15
9858600,6.4110537,0.036203597,0.036203597,0.018101798,288.15
9858900,6.4801383,0.03659372,0.03659372,0.01829686,288.15
9859200,6.549223,0.036983848,0.036983848,0.018491924,288.15
9859500,6.6183076,0.03737397,0.03737397,0.018686986,288.15
9859800,6.687392,0.037764095,0.037764095,0.018882047,288.15
9860100,6.756477,0.038154222,0.038154222,0.019077111,288.15
9860400,6.8255615,0.038544346,0.038544346,0.019272173,288.15
9860700,6.894646,0.038934473,0.038934473,0.019467236,288.15
9861000,6.9637303,0.039324597,0.039324597,0.019662298,288.15
9861300,7.032815,0.03971472,0.03971472,0.01985736,288.15
9861600,7.1018996,0.040104847,0.040104847,0.020052424,288.15
9861900,7.1709843,0.04049497,0.04049497,0.020247485,288.15
9862200,7.240069,0.040885095,0.040885095,0.020442547,288.15
9862500,7.3091536,0.04127522,0.04127522,0.02063761,288.15
9862800,7.378238,0.041665345,0.041665345,0.020832673,288.15
9863100,7.447323,0.042055473,0.042055473,0.021027736,288.15
9863400,7.5164075,0.042445596,0.042445596,0.021222798,288.15
9863700,7.585492,0.04283572,0.04283572,0.02141786,288.15
9864000,7.654577,0.043225847,0.043225847,0.021612924,288.15
9864300,7.7236614,0.04361597,0.04361597,0.021807985,288.15
9864600,7.792746,0.044006094,0.044006094,0.022003047,288.15
9864900,7.8618307,0.04439622,0.04439622,0.02219811,288.15
9865200,7.9309154,0.044786345,0.044786345,0.022393173,288.15
9865500,8,0.04517647,0.04517647,0.022588234,288.15
9865800,13,0.07341176,0.07341176,0.03670588,288.15
9866100,18,0.10164706,0.10164706,0.05082353,288.15
9866400,23,0.12988235,0.12988235,0.064941175,288.15
9866700,33,0.18635294,0.18635294,0.09317647,288.15
9867000,43.5,0.24564706,0.24564706,0.12282353,288.15
9867300,57.666668,0.32564706,0.32564706,0.16282353,288.15
9867600,73,0.4122353,0.4122353,0.20611764,288.15
9867900,97,0.5477647,0.5477647,0.27388236,288.15
9868200,115,0.64941174,0.64941174,0.32470587,288.15
9868500,135,0.76235294,0.76235294,0.38117647,288.15
9868800,139,0.7849412,0.7849412,0.3924706,288.15
9869100,144,0.81317645,0.81317645,0.40658823,288.15
9869400,146,0.8244706,0.8244706,0.4122353,288.15
9869700,154,0.8696471,0.8696471,0.43482354,288.15
9870000,159,0.89788234,0.89788234,0.44894117,288.15
9870300,159,0.89788234,0.89788234,0.44894117,288.15
9870600,173.5,0.9797647,0.9797647,0.48988235,288.15
9870900,177.25,1.0009412,1.0009412,0.5004706,288.15
9871200,189,1.0672941,1.0672941,0.53364706,288.15
9871500,193.66667,1.093647,1.093647,0.5468235,288.15
9871800,200.42857,1.1318319,1.1318319,0.56591594,288.15
9872100,207.57143,1.172168,1.172168,0.586084,288.15
9872400,211.18182,1.1925561,1.1925561,0.5962781,288.15
9872700,213.90909,1.2079573,1.2079573,0.60397863,288.15
9873000,219,1.2367059,1.2367059,0.61835295,288.15
9873300,226,1.2762353,1.2762353,0.6381177,288.15
9873600,237,1.3383529,1.3383529,0.66917646,288.15
9873900,247,1.3948236,1.3948236,0.6974118,288.15
9874200,248.28572,1.402084,1.402084,0.701042,288.15
9874500,241.66667,1.3647059,1.3647059,0.68235296,288.15
9874800,227,1.2818824,1.2818824,0.6409412,288.15
9875100,225.33333,1.2724706,1.2724706,0.6362353,294.15
9875400,219.66667,1.2404706,1.2404706,0.6202353,294.15
9875700,222,1.2536471,1.2536471,0.62682354,294.15
9876000,229,1.2931764,1.2931764,0.6465882,294.15
9876300,238.8,1.3485177,1.3485177,0.6742588,294.15
9876600,235,1.3270588,1.3270588,0.6635294,294.15
9876900,242,1.3665882,1.3665882,0.6832941,294.15
9877200,247,1.3948236,1.3948236,0.6974118,294.15
9877500,247,1.3948236,1.3948236,0.6974118,294.15
9877800,238,1.344,1.344,0.672,294.15
9878100,237.66667,1.3421177,1.3421177,0.67105883,294.15
9878400,242.11111,1.3672156,1.3672156,0.6836078,294.15
9878700,245,1.3835294,1.3835294,0.6917647,294.15
9879000,242,1.3665882,1.3665882,0.6832941,294.15
9879300,247.83333,1.3995295,1.3995295,0.6997647,294.15
9879600,251,1.4174118,1.4174118,0.7087059,294.15
9879900,255,1.44,1.44,0.72,294.15
9880200,266,1.5021176,1.5021176,0.7510588,294.15
9880500,262,1.4795294,1.4795294,0.7397647,294.15
9880800,263.33334,1.4870589,1.4870589,0.74352944,294.15
9881100,270,1.5247059,1.5247059,0.76235294,294.15
9881400,270,1.5247059,1.5247059,0.76235294,294.15
9881700,276,1.5585883,1.5585883,0.77929413,294.15
9882000,274.66666,1.5510588,1.5510588,0.7755294,294.15
9882300,268,1.5134118,1.5134118,0.7567059,294.15
9882600,278,1.5698824,1.5698824,0.7849412,294.15
9882900,258.5,1.4597647,1.4597647,0.72988236,294.15
9883200,247,1.3948236,1.3948236,0.6974118,294.15
9883500,239,1.349647,1.349647,0.6748235,294.15
9883800,234.6,1.3248,1.3248,0.6624,294.15
9884100,230.28572,1.300437,1.300437,0.6502185,294.15
9884400,231.71428,1.3085042,1.3085042,0.6542521,294.15
9884700,244,1.3778824,1.3778824,0.6889412,294.15
9885000,233.2,1.3168942,1.3168942,0.6584471,294.15
9885300,231.5,1.3072941,1.3072941,0.65364707,294.15
9885600,229.2,1.2943059,1.2943059,0.64715296,294.15
9885900,230.2,1.299953,1.299953,0.6499765,294.15
9886200,235.16667,1.328,1.328,0.664,294.15
9886500,236,1.3327059,1.3327059,0.6663529,294.15
9886800,229,1.2931764,1.2931764,0.6465882,294.15
9887100,216.66667,1.2235295,1.2235295,0.6117647,294.15
9887400,211.5,1.194353,1.194353,0.5971765,294.15
9887700,203,1.1463529,1.1463529,0.57317644,294.15
9888000,205.5,1.1604706,1.1604706,0.5802353,294.15
9888300,198.33333,1.12,1.12,0.56,294.15
9888600,198,1.1181177,1.1181177,0.55905885,294.15
9888900,198.75,1.122353,1.122353,0.5611765,294.15
9889200,199,1.1237648,1.1237648,0.5618824,294.15
9889500,194,1.0955294,1.0955294,0.5477647,294.15
9889800,181.5,1.0249412,1.0249412,0.5124706,294.15
9890100,184.75,1.0432941,1.0432941,0.52164704,294.15
9890400,187.8,1.0605177,1.0605177,0.53025883,294.15
9890700,181.5,1.0249412,1.0249412,0.5124706,294.15
9891000,173.5,0.9797647,0.9797647,0.48988235,294.15
9891300,171.42857,0.9680672,0.9680672,0.4840336,294.15
9891600,170,0.96,0.96,0.48,294.15
9891900,167,0.94305885,0.94305885,0.47152942,294.15
9892200,165.33333,0.93364704,0.93364704,0.46682352,294.15
9892500,169,0.9543529,0.9543529,0.47717646,294.15
9892800,165.5,0.93458825,0.93458825,0.46729413,294.15
9893100,149.33333,0.84329414,0.84329414,0.42164707,294.15
9893400,154.33333,0.8715294,0.8715294,0.4357647,294.15
9893700,148,0.8357647,0.8357647,0.41788235,294.15
9894000,143,0.8075294,0.8075294,0.4037647,294.15
9894300,140.28572,0.7922017,0.7922017,0.39610085,294.15
9894600,134.5,0.7595294,0.7595294,0.3797647,294.15
9894900,120.333336,0.6795294,0.6795294,0.3397647,294.15
9895200,108.666664,0.61364704,0.61364704,0.30682352,294.15
9895500,101,0.5703529,0.5703529,0.28517646,294.15
9895800,89,0.5025882,0.5025882,0.2512941,294.15
9896100,89.71429,0.50662184,0.50662184,0.25331092,294.15
9896400,85.4,0.48225883,0.48225883,0.24112941,294.15
9896700,73,0.4122353,0.4122353,0.20611764,294.15
9897000,73.3125,0.414,0.414,0.207,294.15
9897300,73.625,0.41576472,0.41576472,0.20788236,294.15
9897600,73.9375,0.4175294,0.4175294,0.2087647,294.15
9897900,66,0.37270588,0.37270588,0.18635294,294.15
9898200,60.4,0.34108236,0.34108236,0.17054118,294.15
9898500,61.4,0.3467294,0.3467294,0.1733647,294.15
9898800,62.4,0.35237646,0.35237646,0.17618823,294.15
9899100,62.142857,0.35092437,0.35092437,0.17546219,294.15
9899400,60,0.33882353,0.33882353,0.16941176,294.15
9899700,49,0.2767059,0.2767059,0.13835295,294.15
9900000,39,0.22023529,0.22023529,0.110117644,294.15
9900300,38.636364,0.21818182,0.21818182,0.10909091,294.15
9900600,36.81818,0.20791444,0.20791444,0.10395722,294.15
9900900,35,0.19764706,0.19764706,0.09882353,294.15
9901200,33.18182,0.18737967,0.18737967,0.09368984,294.15
9901500,31.363636,0.1771123,0.1771123,0.08855615,294.15
9901800,30.272728,0.17095187,0.17095187,0.08547594,294.15
9902100,29.363636,0.16581818,0.16581818,0.08290909,294.15
9902400,28.454546,0.1606845,0.1606845,0.08034225,294.15
9902700,27.545454,0.15555081,0.15555081,0.077775404,294.15
9903000,26.6,0.15021177,0.15021177,0.07510588,294.15
9903300,25.6,0.1445647,0.1445647,0.07228235,294.15
9903600,24.428572,0.13794959,0.13794959,0.06897479,294.15
9903900,23,0.12988235,0.12988235,0.064941175,294.15
9904200,21.571428,0.12181512,0.12181512,0.06090756,294.15
9904500,20.142857,0.1137479,0.1137479,0.05687395,294.15
9904800,18.9,0.10672941,0.10672941,0.053364705,294.15
9905100,18.4,0.10390588,0.10390588,0.05195294,294.15
9905400,17.9,0.101082355,0.101082355,0.050541177,294.15
9905700,17.4,0.09825882,0.09825882,0.04912941,294.15
9906000,16.9,0.09543529,0.09543529,0.047717646,294.15
9906300,16.4,0.09261177,0.09261177,0.046305884,294.15
9906600,15.9,0.089788236,0.089788236,0.044894118,294.15
9906900,15.4,0.086964704,0.086964704,0.043482352,294.15
9907200,14.9,0.08414118,0.08414118,0.04207059,294.15
9907500,14.4,0.08131765,0.08131765,0.040658824,294.15
9907800,13.9,0.07849412,0.07849412,0.03924706,294.15
9908100,13.4,0.075670585,0.075670585,0.037835293,294.15
9908400,12.9,0.07284706,0.07284706,0.03642353,294.15
9908700,12.4,0.07002353,0.07002353,0.035011765,294.15
9909000,11.947059,0.067465745,0.067465745,0.033732872,294.15
9909300,11.682353,0.065970935,0.065970935,0.032985467,294.15
9909600,11.417647,0.064476125,0.064476125,0.032238062,294.15
9909900,11.152941,0.062981315,0.062981315,0.031490657,294.15
9910200,10.888235,0.061486505,0.061486505,0.030743252,294.15
9910500,10.623529,0.059991695,0.059991695,0.029995847,294.15
9910800,10.358824,0.058496885,0.058496885,0.029248443,294.15
9911100,10.094118,0.057002075,0.057002075,0.028501038,294.15
9911400,9.8294115,0.055507265,0.055507265,0.027753633,294.15
9911700,9.564706,0.054012455,0.054012455,0.027006228,294.15
9912000,9.3,0.05251765,0.05251765,0.026258824,294.15
9912300,9.035295,0.05102284,0.05102284,0.02551142,294.15
9912600,8.770588,0.04952803,0.04952803,0.024764014,294.15
9912900,8.505882,0.04803322,0.04803322,0.02401661,294.15
9913200,8.241177,0.04653841,0.04653841,0.023269204,294.15
9913500,7.9764705,0.0450436,0.0450436,0.0225218,294.15
9913800,7.711765,0.04354879,0.04354879,0.021774394,294.15
9914100,7.4470587,0.04205398,0.04205398,0.02102699,294.15
9914400,7.182353,0.04055917,0.04055917,0.020279584,294.15
9914700,6.917647,0.03906436,0.03906436,0.01953218,294.15
9915000,6.652941,0.03756955,0.03756955,0.018784774,294.15
9915300,6.388235,0.03607474,0.03607474,0.01803737,294.15
9915600,6.1235294,0.03457993,0.03457993,0.017289964,294.15
9915900,5.8588233,0.033085123,0.033085123,0.016542561,294.15
9916200,5.5941176,0.031590313,0.031590313,0.015795156,294.15
9916500,5.329412,0.0300955,0.0300955,0.01504775,294.15
9916800,5.064706,0.028600693,0.028600693,0.014300346,294.15
9917100,4.8,0.027105883,0.027105883,0.013552941,294.15
9917400,4.535294,0.025611073,0.025611073,0.012805536,294.15
9917700,4.2705884,0.024116263,0.024116263,0.012058131,294.15
9918000,4.0058823,0.022621453,0.022621453,0.011310726,294.15
9918300,3.7411764,0.021126643,0.021126643,0.010563321,288.15
9918600,3.4764705,0.019631835,0.019631835,0.009815917,288.15
9918900,3.2117648,0.018137025,0.018137025,0.009068512,288.15
9919200,3,0.016941177,0.016941177,0.008470588,288.15
9919500,3,0.016941177,0.016941177,0.008470588,288.15
9919800,3,0.016941177,0.016941177,0.008470588,288.15
9920100,3,0.016941177,0.016941177,0.008470588,288.15
9920400,3,0.016941177,0.016941177,0.008470588,288.15
9920700,3,0.016941177,0.016941177,0.008470588,288.15
9921000,3,0.016941177,0.016941177,0.008470588,288.15
9921300,3,0.016941177,0.016941177,0.008470588,288.15
9921600,3,0.016941177,0.016941177,0.008470588,288.15
9921900,3,0.016941177,0.016941177,0.008470588,288.15
9922200,3,0.016941177,0.016941177,0.008470588,288.15
9922500,3,0.016941177,0.016941177,0.008470588,288.15
9922800,3,0.016941177,0.016941177,0.008470588,288.15
9923100,3,0.016941177,0.016941177,0.008470588,288.15
9923400,3,0.016941177,0.016941177,0.008470588,288.15
9923700,3,0.016941177,0.016941177,0.008470588,288.15
9924000,3,0.016941177,0.016941177,0.008470588,288.15
9924300,3,0.016941177,0.016941177,0.008470588,288.15
